,ID,Source,Pred,Monthly Visitors November 2020,Text
,ID-2993,Positivenews,neutral,142070,High School Students Shovel Womanand#039;s Driveway At 4:30 AM So She Can Make It To Dialysis Treatment
,ID-3040,Positivenews,neutral,142070,"""Joe Rogan Is Paying For MMA Fighterand#039;s $30"
,ID-3044,Positivenews,neutral,142070,Morgan Freeman Converted His 124-Acre Ranch Into A Giant Bee Sanctuary
,ID-3067,Positivenews,neutral,142070,and#039;Youand#039;re My Heroand#039;: Young Eagles Fan Meets Carson Wentz At Training Camp
,ID-3123,Positivenews,neutral,142070,"""Child Calls 911"
,ID-3420,Positivenews,neutral,142070,Two Boys Put Pokemon Hunting On Hold To Help Struggling Elderly Man
,ID-3436,Positivenews,neutral,142070,Woman Pays Dinner Bill For Group Of Teens On Prom Night
,ID-3465,Positivenews,neutral,142070,Cafeteria Worker Fired For Giving Student Free Food Gets Job Offer From Celebrity Chef
,ID-3536,Positivenews,neutral,142070,Endangered Whale Experiencing Mini Baby Boom In New England Waters
,ID-3592,Positivenews,neutral,142070,Police Pull Couple From Raging River In Dramatic Water Rescue
,ID-3851,Positivenews,neutral,142070,"""Jamaican Businessman Organizes Trash-Collecting Tournament"
,ID-3866,Positivenews,neutral,142070,"""Parents Couldnand#039;t Afford A Wheelchair"
,ID-3879,Positivenews,neutral,142070,"""Student Canand#039;t Get A Kidney Transplant Without A Home"
,ID-3902,Positivenews,neutral,142070,and#039;He Was Her Flight Angeland#039;: Man Comforts 96-Year-Old Woman Who Is Terrified To Fly
,ID-3991,Positivenews,neutral,142070,Chick-fil-A Manager Goes Above And Beyond For WWII Veteran
,ID-4000,Positivenews,neutral,142070,Mom Charges Cougar And Pries Its Jaws Open To Save Son
,ID-4002,Positivenews,neutral,142070,Teenage and#039;Ramboand#039; Saves All 14 Horses From Burning Barn
,ID-4072,Positivenews,neutral,142070,Hundreds Of Students Give Final Wave Goodbye To Grandmother Who Waved To Them Every Morning
,ID-4102,Positivenews,neutral,142070,New Zealand Bikers Perform Haka In Honor Of Christchurch Victims
,ID-4131,Positivenews,neutral,142070,Substitute Teacher Gives Shoes Off His Feet So Student Can Walk Across Graduation Stage
,ID-4510,Positivenews,neutral,142070,Police Officer Helps Boy With Autism Find Missing Teddy Bear
,ID-4688,Positivenews,neutral,142070,People Are Picking Up Trash For A New Internet Challenge
,ID-4697,Positivenews,neutral,142070,"""Single Mom Makes Plea For Electricity On Twitter"
,ID-4699,Positivenews,neutral,142070,Texas Governor Announces $1.6B Deal For Teacher Raises
,ID-4718,Positivenews,neutral,142070,101-Year-Old WWII Veteran Commissions Grandson At Air Force Academy Ceremony
,ID-4722,Positivenews,neutral,142070,Purdue Names Stadium Entrance After Superfan Tyler Trent
negative,,,28,,
,ID-244,Positivenews,negative,142070,A Circus In Germany Is Using Holograms Instead Of Animals To Stop Mistreatment
,ID-262,Positivenews,negative,142070,Commencement Speaker Announces He Will Pay Off Class Of 2019and#039;s Student Debt
,ID-268,Positivenews,negative,142070,Deputy Surprises Kid With New Toys After His Were Stolen
,ID-307,Positivenews,negative,142070,"""Men Notice Elderly Woman Eating Alone"
,ID-342,Positivenews,negative,142070,Thieves Write Apology Letter And Vow To Get Sober After Stealing From Boy With Brain Tumor
,ID-364,Positivenews,negative,142070,13-Year-Old Boy Buys His Struggling Mom A Car
,ID-387,Positivenews,negative,142070,6-Year-Old Opens A Lemonade Stand To Take Mom On A Date After His Dad Dies
,ID-1893,Positivenews,negative,142070,Powerlifter Lifts 2-Ton SUV Off Man Trapped Underneath
,ID-2095,Positivenews,negative,142070,Blood Centers In El Paso Are Overwhelmed By Donations
,ID-2137,Positivenews,negative,142070,Terminally Ill Woman Requests Early Christmas Cards
,ID-2720,Positivenews,negative,142070,Man Drives Couple 400 Miles To Visit Their Dying Mother
,ID-2927,Positivenews,negative,142070,Dad Posts Encouraging Signs Around Town To Lower Suicide Rates
,ID-2948,Positivenews,negative,142070,"""Man Overhears Stressed Momand#039;s Conversation"
,ID-2958,Positivenews,negative,142070,Police Officer Talks Suicidal Man Off Bridge By Offering A Hug
,ID-2977,Positivenews,negative,142070,Woman Experiences Act Of Kindness On The Worst Day Of Her Life
,ID-2979,Positivenews,negative,142070,Zero Elephants Killed By Poachers In Over A Year At One Of Africaand#039;s Largest Wildlife Preserves
,ID-2980,Positivenews,negative,142070,Zoe The Police Dog Sniffs Out 2 Missing Girls In Ontarioand#039;s Algonquin Park
,ID-2982,Positivenews,negative,142070,"""14-Year-Old Boy Fights Off Leopard"
,ID-3139,Positivenews,negative,142070,Detroit Tigers Pitcher Matthew Boyd Is Saving Children In Uganda From Sex Slavery
,ID-3343,Positivenews,negative,142070,Jersey Shore Concert Series Canceled After Discovery Of Threatened Shorebird Nest
,ID-3745,Positivenews,negative,142070,Nepalese Army Removes Two Tons Of Waste From Mount Everest
,ID-3889,Positivenews,negative,142070,Toddler Diagnosed With Rare Ovarian Cancer Is Now Cancer-Free
,ID-3901,Positivenews,negative,142070,Woman Creates Dog Hospice To Give Dying Dogs The Ending They Deserve
,ID-3909,Positivenews,negative,142070,South Carolina Deputy Saves Babyand#039;s Life During Traffic Stop
,ID-3910,Positivenews,negative,142070,Teacher Cuts Hair To Match Student Being Teased For Her Short Hair
,ID-4073,Positivenews,negative,142070,Husband And Wife Married 71 Years Die On The Same Day
,ID-4495,Positivenews,negative,142070,Husband And Wife Plant 2.7 Million Trees In 20 Years To Restore A Destroyed Forest
,ID-4500,Positivenews,negative,142070,"""State Trooper Responds To Call Of Injured Dog"
ProPublica,,,48,,
Pred:,,,Anzahl:,,
negative,,,24,,
,ID-1,ProPublica,negative,4260000,Cops in One Village Have Been Convicted of 70 Crimes. Here’s What They Had to Say About It.
,ID-156,ProPublica,negative,4260000,The IRS Tried to Take on the Ultrawealthy. It Didn’t Go Well.
,ID-440,ProPublica,negative,4260000,Here Are Your Stories of Being Tricked Into Paying by TurboTax. You Often Need the Money.
,ID-660,ProPublica,negative,4260000,"""After Baby’s Death"
,ID-870,ProPublica,negative,4260000,Trump’s VA Firing Spree Falters in Court
,ID-878,ProPublica,negative,4260000,"""University of Illinois at Chicago Missed Warning Signs of Research Going Awry"
,ID-899,ProPublica,negative,4260000,You Can’t Tax the Rich Without the IRS
,ID-924,ProPublica,negative,4260000,Alabama Senator to the IRS: Stop Picking on the South
,ID-1042,ProPublica,negative,4260000,Kentucky Legislature Passes Bill Stripping Grimes of Authority Over State Board of Elections
,ID-1388,ProPublica,negative,4260000,Chicago’s Inspector General Finds the City’s Gang Database Is Riddled With Errors
,ID-1547,ProPublica,negative,4260000,Their Family Bought Land One Generation After Slavery. The Reels Brothers Spent Eight Years in Jail for Refusing to Leave It.
,ID-1614,ProPublica,negative,4260000,An (Even More) Inconvenient Truth: Why Carbon Credits For Forest Preservation May Be Worse Than Nothing
,ID-1722,ProPublica,negative,4260000,Nuclear Lobbying Power: NJ Utility Customers Will Pay $300M In Subsidies
,ID-2127,ProPublica,negative,4260000,One Cardiac Arrest. Four 911 Callers. And a Tragic Outcome.
,ID-2636,ProPublica,negative,4260000,Immigration Officials Use Secretive Gang Databases to Deny Migrant Asylum Claims
,ID-2637,ProPublica,negative,4260000,It’s Illegal for Federal Officials to Campaign at Work. A Trump Official Just Did So.
,ID-2841,ProPublica,negative,4260000,Police Footage: The Interrogation That Led to Ricky Joyner’s Murder Charge
,ID-3266,ProPublica,negative,4260000,"""“No More Silence”: Her Kidnapping"
,ID-3703,ProPublica,negative,4260000,Federal Judge Dismisses Charges Against 3 White Supremacists
,ID-3752,ProPublica,negative,4260000,Political Operatives Got Donors to Give Millions. The Money Wasn’t Used As Promised. Here’s How They Did It.
,ID-3796,ProPublica,negative,4260000,Two Indiana Police Officers Face Federal Charges in Videotaped Beating of Handcuffed Man
,ID-4151,ProPublica,negative,4260000,Tuberculosis. Chicken Pox. Traumatized: 5 Updates on Immigrant Youth Shelters in Illinois.
,ID-4284,ProPublica,negative,4260000,The Village Where Every Cop Has Been Convicted of Domestic Violence
,ID-4543,ProPublica,negative,4260000,Congress Scraps Provision to Restrict IRS From Competing With TurboTax
neutral,,,15,,
,ID-171,ProPublica,neutral,4260000,These 4 Arguments Can’t Overcome the Facts About Carbon Offsets for Forest Preservation
,ID-205,ProPublica,neutral,4260000,You Can Now See Who's Contributing to 2020 Presidential Campaigns by State
,ID-568,ProPublica,neutral,4260000,Zero Tolerance: Inside the Secretive Network of Immigrant Youth Shelters in Illinois
,ID-1007,ProPublica,neutral,4260000,Haru Coryne to Join ProPublica Illinois as Data Reporter
,ID-1444,ProPublica,neutral,4260000,Ida B. Wells Society and ProPublica Announce the 2019 Data Institute
,ID-1575,ProPublica,neutral,4260000,Un agente de la Patrulla Fronteriza revela la realidad de ser guardia de niños migrantes
,ID-1638,ProPublica,neutral,4260000,"""Chicago in a Single Tweet"
,ID-1827,ProPublica,neutral,4260000,Cook County Judge Loosens Unusual Restrictions on Publishing Details of Child Welfare Case
,ID-1879,ProPublica,neutral,4260000,Meet the Data Institute Class of 2019
,ID-1909,ProPublica,neutral,4260000,"""Si le pagó a TurboTax"
,ID-1989,ProPublica,neutral,4260000,Kentucky’s $1.5 Billion Information Highway to Nowhere
,ID-3678,ProPublica,neutral,4260000,"""California Legislators Urge Caution"
,ID-4536,ProPublica,neutral,4260000,California Tried to Fix Its Prisons. Now County Jails Are More Deadly.
,ID-4698,ProPublica,neutral,4260000,Six ProPublica Reporters Named Livingston Finalists
,ID-4730,ProPublica,neutral,4260000,"""A False Answer"
positive,,,9,,
,ID-1169,ProPublica,positive,4260000,The Trade Secret: Firms That Promised High-Tech Ransomware Solutions Almost Always Just Pay the Hackers
,ID-1737,ProPublica,positive,4260000,ProPublica Wins Hechinger Grand Prize for Distinguished Education Reporting
,ID-2099,ProPublica,positive,4260000,ProPublica’s Hannah Dreier Wins MOLLY National Journalism Prize and Is a Michael Kelly Award Finalist
,ID-2844,ProPublica,positive,4260000,ProPublica and Houston Chronicle Project Named a Finalist for Health Care Print Journalism Award
,ID-3166,ProPublica,positive,4260000,Illinois Lawmakers Demand Child Welfare Officials Better Serve Spanish-Speaking Families
,ID-3190,ProPublica,positive,4260000,New: You Can Now Search the Full Text of 3 Million Nonprofit Tax Records for Free
,ID-3376,ProPublica,positive,4260000,ProPublica Illinois and ProPublica Earn Three NABJ Salute to Excellence Awards Nominations
,ID-4101,ProPublica,positive,4260000,New Documents Raise Ethical and Billing Concerns about the NRA’s Outside Counsel
,ID-4931,ProPublica,positive,4260000,ProPublica Wins John Bartlow Martin Award for MS-13 Coverage
Quartz,,,51,,
Pred:,,,Anzahl:,,
positive,,,13,,
,ID-233,Quartz,positive,10700000,The “Sonic the Hedgehog” movie promises pure 1990s Jim Carrey nostalgia
,ID-1223,Quartz,positive,10700000,Watch cellist Yo-Yo Ma play for harmony at the US-Mexico border
,ID-1748,Quartz,positive,10700000,Saying goodbye to working mom guilt is the best way to celebrate Mother’s Day
,ID-1860,Quartz,positive,10700000,Hong Kong has pulled off an amazing win against a dire threat to its freedoms
,ID-1922,Quartz,positive,10700000,The benefit workers want most is less work
,ID-2115,Quartz,positive,10700000,"""Easter Sunday bombings blast the peace in Sri Lanka"
,ID-2209,Quartz,positive,10700000,The world’s happiest people have a beautifully simple way to tackle loneliness
,ID-2710,Quartz,positive,10700000,The US team just won the Women’s World Cup—and boosted its case for equal pay
,ID-2716,Quartz,positive,10700000,You’ve heard stories of Indian Army and Air Force heroes. Now here’s an angel from the Navy
,ID-3001,Quartz,positive,10700000,Bill Nye says the planet is on fire—but he’s still optimistic
,ID-3082,Quartz,positive,10700000,"""Nigeria’s small businesses want government help"
,ID-3932,Quartz,positive,10700000,Moscow just made it easier for Ukrainians to become Russian
,ID-4965,Quartz,positive,10700000,Europe is beating the US in the battery race—with China’s help
neutral,,,23,,
,ID-370,Quartz,neutral,10700000,Donald Trump made me want to be American
,ID-434,Quartz,neutral,10700000,From Biggie to Kendrick Lamar: outtakes from hip-hop’s most iconic
,ID-1014,Quartz,neutral,10700000,Hundreds of thousands are set to march in London for a second Brexit referendum
,ID-1024,Quartz,neutral,10700000,India’s oldest e-commerce firm’s IPO is a rare way out for investors
,ID-1346,Quartz,neutral,10700000,"""2020 candidates’ 404 pages"
,ID-1422,Quartz,neutral,10700000,"""From Coldplay private shows to Ronaldo’s yacht"
,ID-1566,Quartz,neutral,10700000,Two active-duty US Marines face “alien smuggling” charges at the border
,ID-1940,Quartz,neutral,10700000,“Game of Thrones” leaned hard into fan service—and it totally worked
,ID-1942,Quartz,neutral,10700000,"""As US communities resist ICE"
,ID-1965,Quartz,neutral,10700000,Boeing’s cold-blooded risk calculation may tarnish trust in “self-driving” cars for years
,ID-2055,Quartz,neutral,10700000,US-China trade tensions have hit a business news app backed by China’s “Rupert Murdoch”
,ID-2364,Quartz,neutral,10700000,Trump’s tariff threat is his latest attempt to get Mexico to build a wall
,ID-3405,Quartz,neutral,10700000,These scientists tracked South Africa’s sardine run over 66 years
,ID-3934,Quartz,neutral,10700000,Netflix thinks we won’t notice if it just remakes “A Quiet Place” with different actors and a new title
,ID-4006,Quartz,neutral,10700000,What men need to give to make gender equality a reality: 50 minutes a day
,ID-4139,Quartz,neutral,10700000,The aftermath of deadly tornadoes in Missouri
,ID-4166,Quartz,neutral,10700000,An epidemic of body shaming is taking its toll on men’s mental health
,ID-4191,Quartz,neutral,10700000,There’s been a run on red neckties at the Trump Store
,ID-4440,Quartz,neutral,10700000,The US has started a “new nuclear arms race” since Trump pulled out of the INF treaty
,ID-4655,Quartz,neutral,10700000,"""Believe it or not"
,ID-4667,Quartz,neutral,10700000,"""For $500 million"
,ID-4892,Quartz,neutral,10700000,Team Trump has found a news outlet even more fawning than Fox News
,ID-4953,Quartz,neutral,10700000,Amazon is making a late entry into the internet satellite race
negative,,,15,,
,ID-433,Quartz,negative,10700000,Former executives of a French telecom have been brought to trial over employee suicides
